Region,Country,Business Unit,SP Outcome,SP Output,Thematic Area Category,Thematic Area,Content Area,Result Type,Narrative,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Real-time supply of contraceptives from health districts,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Lack of harmonization of drug prices between health district and health facility.,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,"The involvement of the Directorate of Pharmacies and Medicines (DPM) in interventions to secure reproductive health products has made it possible to improve the coordination of activities (updating the list of essential medicines, quantifying health products from reproduction) and to establish government leadership in this area.",,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,1,4,Sexual reproductive health,SRH,Programming,Difficult challenges,"Improve the management of the health system, particularly governance in the management of drug supplies and the quality of supervision",,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,1,4,Sexual reproductive health,SRH in humanitarian settings,Programming,Difficult challenges,Delays in the process of acquiring equipment and health products via the UNFPA central purchasing office,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,1,5,Sexual reproductive health,SRH,Programming,Difficult challenges,"Improve the management of the health system, particularly governance in the management of drug supplies and the quality of supervision",,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,3,10,GBV,GBV prevention and response in humanitarian settings,Programming,Leaving No One Behind/Reaching the Last Mile,The study on the involvement of women and girls in armed conflict in the Pool department has made it possible to document dimensions affecting the experiences of women during armed conflicts in the Congo. ,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,3,11,GBV,GBV prevention and response in humanitarian settings,Partnership,Difficult challenges,Ensure national coordination of interventions on gender-based violence (GBV),,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,3,11,GBV,GBV prevention and response in humanitarian settings,Resource Mobilization,Difficult challenges,Mobilize additional resources for gender issues and above all finalize the national gender strategy.,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,3,11,GBV,GBV prevention and response in humanitarian settings,Partnership,Lessons learned,"The integrated approach gender, sexual and reproductive health and social cohesion for the global promotion of human rights allowing to reach the most vulnerable (girls, women, adolescent girls and young people, boys and men sexually active), made it possible to materialize the humanitarian development nexus for the well-being of communities. In addition, the establishment of multidisciplinary teams (midwives, psychologists, lawyer, and community leaders) promotes a holistic response in the humanitarian response.",,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,3,11,GBV,GBV prevention and response in humanitarian settings,Programming,Lessons learned,The implementation of the monitoring tool for data collected in humanitarian situations has made it possible to have readability of the major challenges and better orient the interventions.,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,4,13,Population data,Tracking SDGs and the ICPD,Programming,Difficult challenges,Have a multi-year data collection plan backed by the national development program,,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,4,13,Population data,National data ecosystems,Programming,Difficult challenges,"Mobilize and maintain the volunteer commitment of the communicators involved without any financial motivation, when they are generally retired or people without regular resources.",,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,4,13,Population data,Tracking SDGs and the ICPD,Programming,Difficult challenges,"Have sufficient human resources in terms of quantity and quality to carry out the various planned initiatives on time, the results of which should underpin better organization of programmatic interventions in the field. In many cases, the office has had to rely on internal human resources to reduce the delays in providing the results of studies.",,,,,,,,,,,,,,,,,,
WCA,Congo - Brazzaville,41100,4,13,Population data,National data ecosystems,Programming,Lessons learned,"Despite the well-understood and shared merits of the network of traditional communicators for the demographic dividend, it is advisable to associate with volunteering direct non-financial motivations (setting up missions, trips to exchange experiences, etc.) to maintain the commitment of cultural players to the ideals of the network.",,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,1,1,Sexual reproductive health,RR in policy and legal frameworks,Programming,Difficult challenges,Failure to adopt RH law,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,1,2,Sexual reproductive health,SRH,Programming,Difficult challenges,The uneven distribution of health providers across the country,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,1,2,Sexual reproductive health,Obstetric fistula,Programming,Difficult challenges,Insufficient motivation of national providers for routine management of obstetric fistula in the field.,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,1,2,Sexual reproductive health,Obstetric fistula,Programming,Lessons learned,Prevention and treatment of obstetric fistula are a gateway to strengthen the fight against maternal morbidity and mortality and improve reproductive health issues in the country,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,1,2,Sexual reproductive health,SRH integration,Programming,Lessons learned,The integrated approach to providing FP / SONU / Fistula services in the regions allows for better results in terms of women's health,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,1,2,Sexual reproductive health,Youth friendly health services,Programming,Difficult challenges,"Data on the use of reproductive health services by adolescents and young people are insufficiently collected by school and university health services; there is therefore a need to revise their collection tools by disaggregating according to age groups and to strengthen the mechanism for collecting, analyzing and disseminating data on the supply of RH services to adolescents and young people",,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,1,3,Sexual reproductive health,SRH,Programming,Lessons learned,Strengthening the capacities of RH / FP Coordinators has made it possible to relay them to coach providers in their areas of contraceptive technology coverage and regularly collect data in RH / FP.,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,10,GBV,Men and boys,Programming,Difficult challenges,The challenge remains taking measures for the sustainability of these schools. Now 302 Husband Schools have been created in the country since 2011 with the support of UNFPA,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,10,GBV,Men and boys,Programming,Difficult challenges,Insufficient national ownership of community health initiatives such as EdM and CD somewhat slowed the implementation of these strategies,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,10,GBV,Men and boys,Programming,Lessons learned,"The establishment of husbands schools by a District Management Team (EDC) with the means of the District is an example of good practice as regards the appropriation of the strategy and should be documented. This process of creating EdM makes it possible to considerably reduce the costs of installing an EdM and therefore to envisage a scaling up of the strategy, the results of which in certain districts show the important contribution to reproductive health. It will also allow a scaling up of the EDM strategy at MSHP level.",,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,11,GBV,GBV Response and Prevention,Programming,Difficult challenges,The Turn-over at the DSC level means that very few DSC staff are aware of community strategies ,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,11,GBV,GBV Response and Prevention,Programming,Difficult challenges,High mobility of actors of multisectoral GBV platforms which requires continuous on-site coaching of new actors and regular updating of the actors' mapping,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,11,GBV,GBV Response and Prevention,Programming,Lessons learned,Regular coaching of gender-based violence platforms has improved the quality of care for GBV survivors,,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,11,GBV,GBV Response and Prevention,Programming,Lessons learned,"The establishment of Women's Friendly Spaces for Peace has made it possible to highlight the quality of mediator of these women within their communities; which made it possible to extend their fields of action to the other themes of the mandate of UNFPA, in particular sexual and reproductive health, family planning, demographic dividend.",,,,,,,,,,,,,,,,,,
WCA,C�te D'Ivoire,41200,3,12,Harmful practices,FGM,Lessons Learned,Faith and Culture,The commitment of community leaders and religious guides is a strong signal in favor of changing social and responsible behavior in communities and fighting against impunity for GBV perpetrators;,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,1,3,Sexual reproductive health,EmONC,Resource Mobilization,Difficult challenges,Insufficient funding for programme activities,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,1,3,Sexual reproductive health,EmONC,Programming,Difficult challenges,Lack of availability of staff,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Bring technical assistance to the direction of Pharmacy of the MoH in design the supply chain management system,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned, A pilot project has procured medicines and medical equipment to respond to the needs of the population,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,3,9,GBV,Gender and legislation,Programming,Difficult challenges,Gender Equality Laws and Policies; Gender violence and the law on the age of marriage prepared and approved.,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,3,9,GBV,Gender and legislation,Programming,Difficult challenges,Insufficient funds for the recruitment of international and national consultants for the elaboration and adoption of laws for the protection of women and girls.,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,3,9,GBV,Gender and legislation,Programming,Lessons learned,Political will by the Government exists for these issues,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,4,13,Population data,Demographic intelligence,Programming,Difficult challenges,Lack of political will by the Government ,,,,,,,,,,,,,,,,,,
WCA,Equatorial Guinea,41300,4,13,Population data,Youth policy leadership and participation,Programming,Lessons learned,Overlapping interest by the Head of State in youth and development issues,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,2,7,Youth,In school CSE,Programming,Difficult challenges,The main challenge for the education sector is to continue the CSE program in the other provinces and also to support and educate parents of students about ASRH and CSE.,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,2,7,Youth,Adolescent pregnancy,Programming,Difficult challenges,The fight against early pregnancies through access to ASRH services remains to be developed and to ensure its sustainability,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,2,7,Youth,Youth life skills,Programming,Difficult challenges,Continued awareness-raising and capacity-building for NGO members who have benefited from first aid training in SSRAJ remains a challenge and must be supported by NGO coordination.,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,2,7,Youth,Youth life skills,Programming,Lessons learned,The involvement of young people from different backgrounds must be an objective in order to maximize learning and the acquisition of real skills in ASRH,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,2,7,Youth,Youth life skills,Programming,Lessons learned,Strengthening the monitoring of youth NGOs makes it possible to reach the target and therefore the transformative result,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,3,10,GBV,Social norms,Programming,Faith and Culture,The lack of stability and visibility of a family ministry which promotes women's rights hinders institutional efforts in the fight against GBV,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,3,11,GBV,GBV Response and Prevention,Partnership,Difficult challenges,"The fight against GBV must see an increase in the number of actors, their networking and their professionalization.",,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,3,11,GBV,GBV Response and Prevention,Resource Mobilization,Difficult challenges,The capacity for mobilization of funds by the actors and the need to implement actions having an impact on the beneficiary remains topical.,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,3,11,GBV,GBV Response and Prevention,Partnership,Lessons learned,Involvement of the ASRH / GBV stakeholders and the continuous exchanges with the national actors facilitate the implementation of the activities.,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,3,11,GBV,GBV Response and Prevention,Lessons Learned,Faith and Culture,The maintenance and visibility of a ministry dealing with family and women's issues is essential for the daily management and achievement of women's rights objectives.,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,4,13,Population data,Tracking SDGs and the ICPD,Programming,Extraordinary results,"The signing of Prime Ministerial Order No. 0121 / PM / MEPPDPIPIP of 21 March 2019 establishing, attributions, organization and functioning of the National Committee for Monitoring the joint implementation of the United Nations 2030 and 2063 Agendas African Union.",,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,4,13,Population data,Tracking SDGs and the ICPD,Programming,Difficult challenges,Improve routine production of ASRH / GBV data in the education and health sectors,,,,,,,,,,,,,,,,,,
WCA,Gabon,41600,4,13,Population data,Tracking SDGs and the ICPD,Programming,Lessons learned,Cooperation with other agencies working in the field of statistics improves results and promotes information sharing.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,2,Sexual reproductive health,Midwifery,Programming,Difficult challenges,A high turnover of midwives from the public health facilities to the private sector and the migration of midwives from rural to urban Gambia is compromising the quality of services in some rural facilities.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,2,Sexual reproductive health,Midwifery,Programming,Difficult challenges,The unavailability of mid-wives in hard to reach areas is affecting access to services.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,2,Sexual reproductive health,Obstetric fistula,Programming,Difficult challenges,There is still a challenge in getting fistula patients to come out to access services,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,3,Sexual reproductive health,Family planning,Resource Mobilization,Difficult challenges,Time allocated for the training of FP service providers was short due to limited resources which could have limited the impact of the training.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,3,Sexual reproductive health,Family planning,Programming,Difficult challenges,There is need for continued capacity building for health service providers,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,3,Sexual reproductive health,EmONC,Programming,Difficult challenges,The need to provided support to the Nurse Training Schools,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,3,Sexual reproductive health,Midwifery,Programming,Lessons learned,Investment in the training and redeployment of Mid-wives can help improve pregnancy outcomes by having midwives in health facilities conducting deliveries,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,The Unmet need for FP is still high due to geographical proximity and negative socio cultural factors that inhibit the uptake of FP services.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Shortage of instruments for IUD insertion compromise service provision and the uptake of IUD insertion services,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Provision of internet services for Data Entry Clerks in rural facilities is posing a challenge in data transfer from rural health facilities.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Quality of training and CBD programmed would improve if contraceptive storage baskets for management of supplies and phones to communicate with field officers are provided.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,4,Sexual reproductive health,Family planning,Lessons Learned,Leaving No One Behind/Reaching the Last Mile,"The expansion of FP services through community based distributors could immensely improve access to FP services in hard to reach areas, hence increase the uptake of services in these areas.",,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Provision of more computer tablets could improve e-reporting and data quality for the LMIS.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,2,7,Youth,In school CSE,Resource Mobilization,Difficult challenges,Life lessons could not be done in the course of the year due to limited funds; School-based comprehensive sexuality education curriculum could not be rolled out in all the regions ,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,2,7,Youth,In school CSE,Programming,Lessons learned,Provision of CSE curriculum is the best way to scale up CSE education.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,4,13,Population data,Population data: other,Resource Mobilization,Difficult challenges,There was a delay in resource mobilization which affected the schedule for the survey.,,,,,,,,,,,,,,,,,,
WCA,Gambia,41700,4,13,Population data,Population data: other,Partnership,Lessons learned,Partnership is critical in mobilizing adequate resources for major research activities.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,ALL,ALL,OEE,OEE,Programming,Lessons learned,Early planning and effective coordination with Government partners yield desired results.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,1,2,Sexual reproductive health,EmONC,Programming,Difficult challenges,"Delays in receipt of MHTF funds posed a challenge to the implementation of some programmed activities. Also, coordination challenges with Government partners were experienced for some activities.",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,1,4,Sexual reproductive health,Family planning,Resource Mobilization,Difficult challenges,Demand generation activities was limited due to inadequate funds.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,2,6,Youth,Youth life skills,Programming,Innovation,"Strategic CSO partners used innovative variants of the Safe Space approach such as the Integrated Legal Literacy, Livelihood Empowerment and Leadership module, Promoting Adolescent Safe Space programme and SISTAs module to reach and empower girls. Through regular sessions of mentorship, demand driven livelihood skills provision, ASRH information and service provision, parent-child communication sessions, networking, breaking the silence fora, etc, girls were sensitized on their rights and responsibilities and informed of services to prevent and respond to all forms of SGBV including child marriages, co-habitation, rape, etc as well as adolescent pregnancies. They were also trained as peer educators and champions against such practices.",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,2,6,Youth,Youth life skills,Programming,Lessons learned,The maiden Kayayei and Business Fair was also a strategic means of promoting the Kayayei products and enhancing their market viability. ,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,2,7,Youth,In school CSE,Programming,Difficult challenges,"During the year, due to a hit back by the public on CSE as a result of a CSO movement against CSE and the country being close to an election year, several targets related to CSE especially related to government institutions could not be achieved. This situations affected some of the CO's CSO partners which meant a restrategizing on how to reach young people with SRHR information on the field.",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,2,7,Youth,In school CSE,Programming,Lessons learned,Intensive engagement with stakeholders especially the public is critical to the effective implementation of CSE. Sensitive topics such as issues around sexuality and sex needs constant public education to ensure that young people are reached with life saving CSE information.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,2,7,Youth,Out of School CSE,Programming,Lessons learned,The COPNAG sessions turned out to be a novel way of heightening the interest of parents in the development processes of their wards.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,3,9,GBV,GBV Response and Prevention,Programming,Extraordinary results,"The government pledged to elevate the SGBV unit to the status of a Directorate to facilitate administrative, financial and technical processes",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,3,9,GBV,GBV Response and Prevention,Programming,Best Practices,The engagement with the Police Management Board was critical as the deliberations led to the pledge by the IGP to upgrade DOVVSU to a divisional status which will enhance its operations and services for SGBV survivors. Continuous advocacy is ongoing to ensure this is fulfilled.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,3,9,GBV,GBV Response and Prevention,Programming,Best Practices,"Police Officers, including Coordinators, Station Officers, and Prosecutors were trained on case management, the SGBV Codified Handbook and Database system in order to enhance SGBV prevention and response",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,3,10,GBV,Men and boys,Programming,Best Practices,"During the year under review, UNFPA Ghana supported programmes empowered and built the capacities of more than 11,000 stakeholders nationwide to facilitate their role in preventing and responding to incidents of SGBV/HPs and to act as champions and advocates for gender equality. These were supported through the two joint programmes currently being implemented in the CO namely the Global Programme to end Child Marriage and the Joint Programme on Empowering Adolescent Girls with CSE. Various methodologies and tools were used including the Child Marriage Advocacy Toolkit and the Framework on Engaging Men and Boys to interact with various stakeholders including Parents (through the Community Parents Network Advocacy Group (COPNAG)), traditional and religious leaders, Muslim women, family heads, as well as men and boys in various categories such as farmers, truck pushers, street hawkers, etc. Many of the stakeholders who have been engaged are now leading advocacy sessions on gender equality, SGBV, ASRH, CSE in their communities and forming associations and networks to facilitate knowledge sharing in order to create an enabling environment, especially for adolescent girls to develop and thrive.",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,3,11,GBV,GBV Response and Prevention,Partnership,One UN/Coordination/Joint Programming,Challenges continue to be experienced in the level of attribution of results to specific activities implemented by the CO as sister agencies often latch onto initiatives by the CO that receive visibility especially because there are several players in the gender space.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,4,13,Population data,Census,Programming,SSTC,"The CO also made arrangements based on the South-South Cooperation, to have the UNFPA Ethiopian Census Chief Technical Advisor (CTA) seconded to GSS on a 3-months detail assignment mission to strengthen GSS�s technical capacity.",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,4,13,Population data,National data ecosystems,Programming,Innovation,"The YEEs programme is an initiative implemented by the Ghana Monitoring Evaluation Forum (GMEF) where a group of young and emerging evaluators work together to achieve their career purposes and objectives in evaluations. It operates as a network for the young and emerging evaluators under the sponsorship/ support of GMEF and other partners. The ripple effects of these would be found in the increasing demand for the supply of M&E experts in the country, and improving M&E systems in all sectors, including the private sector.",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,4,13,Population data,Census,Resource Mobilization,Difficult challenges,"Government's inability to provide enough financial resourcers at the right time to the GSS for the activities of the census; unavailable funds for the activities leading to the institutionalisation of the national transfer account system including validation of the national population profile, youth development index",,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,4,13,Population data,Census,Programming,Lessons learned,The use of South-South Cooperation in secuing the service of a CTA has been very beneficial in pushing the activities of the 2020 census and helped to address key technical gaps.,,,,,,,,,,,,,,,,,,
WCA,Ghana,41800,4,14,Population data,National data ecosystems,Programming,Innovation,"Nine international press fellows travelled to Ghana to learn more about how data and technology were being used to drive progress and improve the life of Ghanaians, with a focus on issues such as environmental protection, equality, inclusion and health. ",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,2,Sexual reproductive health,SRH,Resource Mobilization,Difficult challenges,Insufficient financial resources for the implementation of obstetric fistula and GBV interventions has had an impact on the results. The Office will have to work with other partners for synergy of interventions in the mobilization of resources and the implementation of interventions.,,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,2,Sexual reproductive health,EmONC,Programming,Difficult challenges,"The low capacity of personnel in using the suction cup has reduced the functionality of the EmONCs. In 2020, training is planned to fill the gap in health facilities where the need is manifest.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,2,Sexual reproductive health,Youth friendly health services,Programming,Difficult challenges,"According to the architectural plan of the health facilities, there is a low availability of suitable infrastructure for friendly services. To overcome this, UNFPA will have to increase its resources to fit out the structures so that they can meet standards.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,2,Sexual reproductive health,Youth friendly health services,Programming,Lessons learned,The integration of user-friendly centers in large universities has increased demand and offered local services adapted to young people.,,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,3,Sexual reproductive health,Youth friendly health services,Programming,Difficult challenges,"Despite the efforts already made, the number of qualified human resources to offer the care of ASRH is still insufficient. To address this problem, a capacity building plan will need to be developed with a map of trained staff.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,4,Sexual reproductive health,Family planning,Resource Mobilization,Difficult challenges,The inadequacy of domestic financing for the supply chain and the purchase of RH products is a major problem. Advocacy continues at the Ministry of Health level to increase the funding allocated to products.,,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,"At the country level, the national logistics system is faulty. Within the framework of consultations with all the stakeholders of the integrated logistics system, discussions are conducted to strengthen last-mile delivery.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,4,Sexual reproductive health,Men and boys,Programming,Difficult challenges,"Men's influence over women's decision-making is unfavorable for the use of FP. To remedy this, IEC / CCC activities must be intensified",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,4,Sexual reproductive health,Family planning,Partnership,Lessons learned,"The integrated approach to supply chain management by PTFs (Global Fund, USAID, UNFPA, etc.) contributes to improving the availability of RH products. High rates of use of services, particularly FP during free offer campaigns, show that cost is an obstacle to access to FP services.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,5,Sexual reproductive health,MPDSR,Programming,Difficult challenges,"Due to the lack of a situational analysis, the quality of the review process for maternal and newborn deaths was insufficient. From 2020, all health districts will use recommendations and tools from the situational analysis.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,1,5,Sexual reproductive health,MPDSR,Programming,Lessons learned,"The conduct of the situational analysis of the review of maternal, newborn and response deaths has made it possible to assess the quality of reviews, review committees and to analyze the data management tools. This exposed the weaknesses of the review mechanisms and the bottlenecks that affect the quality of the review process and verbal autopsies. Thus a five-year 2020-2024 response plan was developed based on the recommendations of this analysis, setting out clear and effective actions that will improve the quality of the review of maternal, newborn deaths and response in Guinea.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,2,7,Youth,Youth friendly health services,Resource Mobilization,Difficult challenges,The financial resources needed to support youth AGRs are insufficient. All partners should act with the Government to mobilize more resources for the development of young people.,,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,3,9,GBV,Gender and legislation,Partnership,Lessons learned,"Networking of all actors in the fight against GBV (decentralized services of the Department of Social Action, Health, Justice, Police (OPROGEM), Defense (Gendarmerie), and other active Institutions) was a decisive turning point in the response because it facilitated the holistic care of victims, but also enabled the strengthening of legal proceedings against the alleged perpetrators.",,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,3,11,GBV,GBV Response and Prevention,Partnership,Difficult challenges,Financial resources are insufficient to support the empowerment of women and to combat GBV. The partners must act together to develop a resource mobilization strategy in favor of these issues.,,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,3,12,Harmful practices,FGM,Programming,Faith and Culture,The deep anchoring of socio-religious beliefs favors the pursuit of the practice of GBV in particular FGM and early marriages. IEC / CCC activities need to be intensified for awareness.,,,,,,,,,,,,,,,,,,
WCA,Guinea,41900,3,12,Harmful practices,FGM,Programming,Difficult challenges,The weak application of laws relating to GBV hinders the efforts of actors on the ground. The state must strengthen firmness to dissuade individuals who are still attached to its practices.,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,ALL,ALL,OEE,OEE,Programming,Difficult challenges,Political instablity and the cycle of elections (legislative and presidential elections) limited the implementation of acvtivities which consequently impacted the results obtained,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,1,Sexual reproductive health,EmONC,Programming,Lessons learned,"The peer review of national SRMNIA policy review documents by the technical support group for consultants helped improve the content of this document, which made it possible to have a tool well suited to the context on the ground.",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,2,Sexual reproductive health,Obstetric fistula,Programming,SSTC,"In order to increase the technical capacity of the Ministry of Health, one national medical doctor is being trained for 3 months since 1 November 2019 in obstetric fistula surgical treatment techniques in Dakar by Professor Gueye team, with UNFPA support. This will increase the number of competent national surgeons who are able to efficiently treat obstetric fistula cases on routine basis using national expertise rather than continuously relying on external consultants. ",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,2,Sexual reproductive health,SRH,Programming,Difficult challenges,Unavailability of the Maternal Health Technical Specialist called to numerous other occupations in the office,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,2,Sexual reproductive health,SRH,Programming,Difficult challenges,The recurrent strike of health personnel which does not allow to follow the calendar of activities previously established.,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,2,Sexual reproductive health,SRH,Programming,Difficult challenges,Staff demotivations,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,3,Sexual reproductive health,Midwifery,Resource Mobilization,Lessons learned,The support of the National Association of Midwives has enabled its President to receive financial support from ICM to conduct a research study on the role of the midwife in sensory stimulation of newborns.,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,The quarterly supervision of regional and local health structures in the context of securing RH products has made it possible to improve the management of these products and to prevent stock-outs.,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,"The week-long FP campaign achieves a considerable number of new users, far superior to that found in several health centers in a month.",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,The lever for increasing the number of new FP acceptors at the community level.,,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,1,5,Sexual reproductive health,MPDSR,Programming,Difficult challenges,"Lack of availbility of the ""DSSR"" team called to numerous other occupations with the Ministry of Health and other partners in the country and outside the country",,,,,,,,,,,,,,,,,,
WCA,Guinea-Bissau,42000,2,7,Youth,In school CSE,Programming,Difficult challenges,Financial and technical mobilization capacity of the Ministry of Education for the operationalization of the revised curriculum (programs from the 1st to the 9th year of schooling).,,,,,,,,,,,,,,,,,,
